"","age","income","gender","race","price","ydum"
"13870","(0,25]","(1e+03,2e+03]","Male","White",45,1
"13871","(30,40]","(1e+04,3e+04]","Male","Black",45,0
"13872","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13873","(40,50]","(2e+03,4e+03]","Male","Hispanic",45,0
"13874","(50,60]","(2e+03,4e+03]","Female","White",45,1
"13875","(60,90]","(1e+03,2e+03]","Female","Black",45,0
"13876","(60,90]","(1e+04,3e+04]","Female","White",45,1
"13877","(0,25]","(1e+03,2e+03]","Male","Black",45,0
"13878","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13879","(30,40]","(1e+04,3e+04]","Female","Hispanic",45,0
"13880","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13881","(60,90]","(1e+04,3e+04]","Male","White",45,1
"13882","(60,90]","(0,1e+03]","Female","White",45,0
"13883","(50,60]","(0,1e+03]","Male","White",45,0
"13884","(40,50]","(0,1e+03]","Male","White",45,0
"13885","(40,50]","(0,1e+03]","Male","Black",45,0
"13886","(60,90]","(0,1e+03]","Female","White",45,0
"13887","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13888","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13889","(30,40]","(4e+03,6e+03]","Male","Hispanic",45,0
"13890","(30,40]","(1e+04,3e+04]","Male","White",45,0
"13891","(25,30]","(0,1e+03]","Male","Hispanic",45,0
"13892","(30,40]","(4e+03,6e+03]","Female","Black",45,0
"13893","(50,60]","(2e+03,4e+03]","Female","Hispanic",45,0
"13894","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13895","(60,90]","(0,1e+03]","Female","White",45,0
"13896","(0,25]","(1e+03,2e+03]","Female","Hispanic",45,0
"13897","(40,50]","(0,1e+03]","Male","White",45,0
"13898","(50,60]","(2e+03,4e+03]","Female","Black",45,0
"13899","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13900","(40,50]","(0,1e+03]","Female","Black",45,0
"13901","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13902","(40,50]","(0,1e+03]","Female","Black",45,0
"13903","(0,25]","(0,1e+03]","Female","Hispanic",45,0
"13904","(60,90]","(0,1e+03]","Female","White",45,0
"13905","(0,25]","(1e+04,3e+04]","Male","Black",45,0
"13906","(30,40]","(1e+03,2e+03]","Male","Hispanic",45,0
"13907","(50,60]","(1e+04,3e+04]","Female","White",45,1
"13908","(40,50]","(6e+03,1e+04]","Male","Hispanic",45,0
"13909","(60,90]","(0,1e+03]","Female","Black",45,0
"13910","(60,90]","(4e+03,6e+03]","Female","Black",45,0
"13911","(0,25]","(1e+03,2e+03]","Male","Hispanic",45,0
"13912","(50,60]","(2e+03,4e+03]","Male","Hispanic",45,0
"13913","(25,30]","(6e+03,1e+04]","Female","White",45,1
"13914","(40,50]","(1e+04,3e+04]","Female","Black",45,0
"13915","(60,90]","(6e+03,1e+04]","Male","White",45,0
"13916","(40,50]","(1e+04,3e+04]","Male","Black",45,0
"13917","(30,40]","(0,1e+03]","Male","White",45,0
"13918","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13919","(25,30]","(0,1e+03]","Male","Black",45,0
"13920","(40,50]","(6e+03,1e+04]","Female","Hispanic",45,0
"13921","(40,50]","(2e+03,4e+03]","Male","Hispanic",45,0
"13922","(30,40]","(1e+03,2e+03]","Male","White",45,1
"13923","(0,25]","(0,1e+03]","Male","Black",45,0
"13924","(0,25]","(0,1e+03]","Female","White",45,0
"13925","(40,50]","(0,1e+03]","Female","Black",45,0
"13926","(0,25]","(1e+04,3e+04]","Female","Hispanic",45,0
"13927","(0,25]","(6e+03,1e+04]","Male","Hispanic",45,0
"13928","(60,90]","(2e+03,4e+03]","Male","White",45,0
"13929","(30,40]","(0,1e+03]","Male","Black",45,0
"13930","(30,40]","(0,1e+03]","Male","Hispanic",45,0
"13931","(25,30]","(0,1e+03]","Male","White",45,1
"13932","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13933","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13934","(60,90]","(1e+04,3e+04]","Female","Black",45,0
"13935","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13936","(50,60]","(1e+03,2e+03]","Female","Hispanic",45,1
"13937","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13938","(50,60]","(1e+03,2e+03]","Male","Black",45,1
"13939","(60,90]","(4e+03,6e+03]","Male","Black",45,0
"13940","(30,40]","(6e+03,1e+04]","Male","Hispanic",45,0
"13941","(0,25]","(0,1e+03]","Female","Hispanic",45,0
"13942","(50,60]","(2e+03,4e+03]","Male","Black",45,0
"13943","(50,60]","(1e+03,2e+03]","Female","Black",45,1
"13944","(40,50]","(4e+03,6e+03]","Male","Black",45,0
"13945","(25,30]","(1e+03,2e+03]","Male","White",45,1
"13946","(60,90]","(1e+03,2e+03]","Male","Black",45,0
"13947","(40,50]","(6e+03,1e+04]","Female","Black",45,0
"13948","(50,60]","(0,1e+03]","Female","White",45,1
"13949","(60,90]","(1e+03,2e+03]","Male","Hispanic",45,0
"13950","(0,25]","(0,1e+03]","Female","Hispanic",45,0
"13951","(40,50]","(1e+03,2e+03]","Male","Black",45,0
"13952","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13953","(50,60]","(1e+04,3e+04]","Male","Hispanic",45,0
"13954","(40,50]","(2e+03,4e+03]","Male","White",45,0
"13955","(0,25]","(2e+03,4e+03]","Female","Hispanic",45,0
"13956","(50,60]","(1e+04,3e+04]","Male","Hispanic",45,0
"13957","(40,50]","(4e+03,6e+03]","Female","Black",45,0
"13958","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13959","(0,25]","(4e+03,6e+03]","Male","White",45,0
"13960","(60,90]","(0,1e+03]","Male","Black",45,0
"13961","(50,60]","(4e+03,6e+03]","Male","Black",45,0
"13962","(50,60]","(1e+03,2e+03]","Female","Black",45,1
"13963","(50,60]","(1e+04,3e+04]","Male","Hispanic",45,0
"13964","(60,90]","(1e+04,3e+04]","Male","Hispanic",45,0
"13965","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13966","(40,50]","(1e+03,2e+03]","Male","Black",45,0
"13967","(0,25]","(2e+03,4e+03]","Male","Black",45,0
"13968","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13969","(0,25]","(1e+04,3e+04]","Female","White",45,0
"13970","(0,25]","(1e+03,2e+03]","Female","Hispanic",45,0
"13971","(25,30]","(0,1e+03]","Male","White",45,1
"13972","(25,30]","(6e+03,1e+04]","Female","Hispanic",45,0
"13973","(30,40]","(1e+04,3e+04]","Female","Hispanic",45,0
"13974","(40,50]","(2e+03,4e+03]","Female","White",45,0
"13975","(30,40]","(0,1e+03]","Female","Black",45,0
"13976","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13977","(30,40]","(1e+04,3e+04]","Male","Hispanic",45,0
"13978","(40,50]","(1e+03,2e+03]","Male","Hispanic",45,0
"13979","(50,60]","(0,1e+03]","Female","Black",45,0
"13980","(60,90]","(1e+03,2e+03]","Female","Black",45,0
"13981","(50,60]","(0,1e+03]","Male","White",45,0
"13982","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13983","(60,90]","(1e+04,3e+04]","Male","White",45,1
"13984","(0,25]","(0,1e+03]","Female","Black",45,0
"13985","(0,25]","(6e+03,1e+04]","Male","White",45,0
"13986","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13987","(25,30]","(4e+03,6e+03]","Male","Black",45,0
"13988","(25,30]","(4e+03,6e+03]","Male","Hispanic",45,0
"13989","(0,25]","(2e+03,4e+03]","Female","White",45,0
"13990","(25,30]","(2e+03,4e+03]","Female","White",45,1
"13991","(40,50]","(2e+03,4e+03]","Male","Black",45,0
"13992","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13993","(60,90]","(1e+04,3e+04]","Male","Black",45,0
"13994","(30,40]","(6e+03,1e+04]","Female","White",45,0
"13995","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13996","(60,90]","(2e+03,4e+03]","Male","Black",45,0
"13997","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13998","(40,50]","(1e+03,2e+03]","Male","Black",45,0
"13999","(40,50]","(0,1e+03]","Female","Black",45,0
"14000","(0,25]","(0,1e+03]","Male","White",45,0
"14001","(40,50]","(0,1e+03]","Male","White",50,0
"14002","(60,90]","(6e+03,1e+04]","Male","White",50,0
"14003","(25,30]","(0,1e+03]","Female","White",50,1
"14004","(50,60]","(0,1e+03]","Female","Hispanic",50,0
"14005","(60,90]","(2e+03,4e+03]","Female","White",50,0
"14006","(50,60]","(6e+03,1e+04]","Female","Black",50,0
"14007","(25,30]","(1e+04,3e+04]","Male","Black",50,0
"14008","(30,40]","(0,1e+03]","Male","Hispanic",50,0
"14009","(60,90]","(0,1e+03]","Female","Hispanic",50,0
"14010","(0,25]","(1e+03,2e+03]","Female","Black",50,0
"14011","(30,40]","(1e+03,2e+03]","Male","Hispanic",50,0
"14012","(0,25]","(2e+03,4e+03]","Female","Hispanic",50,0
"14013","(50,60]","(1e+04,3e+04]","Female","White",50,1
"14014","(0,25]","(1e+04,3e+04]","Female","Black",50,0
"14015","(40,50]","(0,1e+03]","Male","Hispanic",50,0
"14016","(50,60]","(0,1e+03]","Male","Hispanic",50,0
"14017","(25,30]","(6e+03,1e+04]","Male","White",50,1
"14018","(40,50]","(1e+04,3e+04]","Female","Black",50,0
"14019","(0,25]","(4e+03,6e+03]","Female","Hispanic",50,0
"14020","(0,25]","(0,1e+03]","Female","Hispanic",50,0
"14021","(50,60]","(0,1e+03]","Female","Hispanic",50,0
"14022","(30,40]","(0,1e+03]","Male","Hispanic",50,0
"14023","(40,50]","(0,1e+03]","Male","Black",50,0
"14024","(60,90]","(0,1e+03]","Male","White",50,0
"14025","(60,90]","(6e+03,1e+04]","Male","White",50,0
"14026","(0,25]","(0,1e+03]","Female","Black",50,0
"14027","(60,90]","(2e+03,4e+03]","Female","Hispanic",50,0
"14028","(40,50]","(4e+03,6e+03]","Female","White",50,0
"14029","(50,60]","(1e+04,3e+04]","Male","Hispanic",50,0
"14030","(40,50]","(4e+03,6e+03]","Female","Black",50,0
"14031","(60,90]","(0,1e+03]","Male","White",50,0
"14032","(25,30]","(0,1e+03]","Male","Hispanic",50,0
"14033","(30,40]","(0,1e+03]","Female","White",50,0
"14034","(50,60]","(0,1e+03]","Male","Black",50,0
"14035","(30,40]","(1e+04,3e+04]","Female","White",50,0
"14036","(50,60]","(0,1e+03]","Male","White",50,0
"14037","(60,90]","(0,1e+03]","Female","White",50,0
"14038","(60,90]","(1e+04,3e+04]","Male","Hispanic",50,0
"14039","(25,30]","(2e+03,4e+03]","Female","Hispanic",50,0
"14040","(0,25]","(6e+03,1e+04]","Female","Hispanic",50,0
"14041","(50,60]","(1e+04,3e+04]","Male","Hispanic",50,0
"14042","(40,50]","(4e+03,6e+03]","Female","White",50,0
"14043","(60,90]","(1e+03,2e+03]","Female","White",50,1
"14044","(40,50]","(1e+04,3e+04]","Male","White",50,1
"14045","(0,25]","(1e+04,3e+04]","Female","White",50,0
"14046","(25,30]","(1e+03,2e+03]","Female","White",50,1
"14047","(30,40]","(0,1e+03]","Male","Hispanic",50,0
"14048","(60,90]","(2e+03,4e+03]","Female","Hispanic",50,0
"14049","(30,40]","(6e+03,1e+04]","Female","Hispanic",50,0
"14050","(40,50]","(0,1e+03]","Female","Black",50,0
"14051","(30,40]","(2e+03,4e+03]","Female","Black",50,0
"14052","(40,50]","(1e+04,3e+04]","Male","Hispanic",50,0
"14053","(50,60]","(0,1e+03]","Female","Black",50,0
"14054","(40,50]","(1e+03,2e+03]","Female","Hispanic",50,0
"14055","(25,30]","(0,1e+03]","Female","Black",50,0
"14056","(40,50]","(0,1e+03]","Female","Black",50,0
"14057","(40,50]","(2e+03,4e+03]","Male","Hispanic",50,0
"14058","(60,90]","(0,1e+03]","Female","White",50,0
"14059","(25,30]","(2e+03,4e+03]","Female","Black",50,0
"14060","(30,40]","(1e+04,3e+04]","Female","Hispanic",50,0
"14061","(50,60]","(2e+03,4e+03]","Female","White",50,1
"14062","(0,25]","(0,1e+03]","Male","Black",50,0
"14063","(60,90]","(4e+03,6e+03]","Male","Hispanic",50,0
"14064","(60,90]","(4e+03,6e+03]","Male","Black",50,0
"14065","(50,60]","(0,1e+03]","Male","White",50,0
"14066","(30,40]","(1e+03,2e+03]","Male","Hispanic",50,0
"14067","(60,90]","(0,1e+03]","Female","White",50,0
"14068","(50,60]","(6e+03,1e+04]","Female","White",50,1
"14069","(60,90]","(2e+03,4e+03]","Female","Hispanic",50,0
"14070","(40,50]","(6e+03,1e+04]","Female","Hispanic",50,0
"14071","(30,40]","(0,1e+03]","Female","Hispanic",50,0
"14072","(0,25]","(0,1e+03]","Male","Black",50,0
"14073","(30,40]","(1e+04,3e+04]","Female","Black",50,0
"14074","(30,40]","(0,1e+03]","Male","Black",50,0
"14075","(40,50]","(2e+03,4e+03]","Male","Black",50,0
"14076","(0,25]","(1e+04,3e+04]","Female","Hispanic",50,0
"14077","(40,50]","(0,1e+03]","Female","Hispanic",50,0
"14078","(50,60]","(1e+04,3e+04]","Male","Black",50,0
"14079","(0,25]","(0,1e+03]","Male","White",50,0
"14080","(25,30]","(0,1e+03]","Male","White",50,1
"14081","(30,40]","(0,1e+03]","Female","Hispanic",50,0
"14082","(40,50]","(1e+04,3e+04]","Male","Hispanic",50,0
"14083","(30,40]","(1e+04,3e+04]","Male","Hispanic",50,0
"14084","(60,90]","(4e+03,6e+03]","Female","Black",50,0
"14085","(40,50]","(0,1e+03]","Female","Hispanic",50,0
"14086","(50,60]","(1e+03,2e+03]","Male","Black",50,1
"14087","(60,90]","(0,1e+03]","Male","White",50,0
"14088","(0,25]","(6e+03,1e+04]","Female","Black",50,0
"14089","(60,90]","(6e+03,1e+04]","Female","Black",50,0
"14090","(60,90]","(1e+03,2e+03]","Female","Black",50,0
"14091","(50,60]","(4e+03,6e+03]","Female","Hispanic",50,0
"14092","(0,25]","(6e+03,1e+04]","Male","Black",50,0
"14093","(50,60]","(6e+03,1e+04]","Male","Black",50,0
"14094","(40,50]","(2e+03,4e+03]","Male","White",50,0
"14095","(25,30]","(1e+03,2e+03]","Female","White",50,1
"14096","(60,90]","(4e+03,6e+03]","Female","Black",50,0
"14097","(60,90]","(1e+04,3e+04]","Male","White",50,1
"14098","(30,40]","(1e+03,2e+03]","Female","Black",50,0
"14099","(40,50]","(0,1e+03]","Female","White",50,0
"14100","(60,90]","(2e+03,4e+03]","Female","White",50,0
"14101","(30,40]","(1e+03,2e+03]","Male","Hispanic",50,0
"14102","(60,90]","(1e+04,3e+04]","Female","White",50,1
"14103","(50,60]","(0,1e+03]","Male","White",50,0
"14104","(60,90]","(6e+03,1e+04]","Female","White",50,0
"14105","(0,25]","(6e+03,1e+04]","Female","Hispanic",50,0
"14106","(60,90]","(4e+03,6e+03]","Male","Hispanic",50,0
"14107","(0,25]","(2e+03,4e+03]","Male","White",50,0
"14108","(50,60]","(2e+03,4e+03]","Male","Black",50,0
"14109","(60,90]","(1e+04,3e+04]","Female","Hispanic",50,0
"14110","(50,60]","(1e+03,2e+03]","Female","Black",50,1
"14111","(50,60]","(1e+04,3e+04]","Male","White",50,1
"14112","(40,50]","(0,1e+03]","Female","White",50,0
"14113","(40,50]","(2e+03,4e+03]","Female","White",50,0
"14114","(50,60]","(0,1e+03]","Female","White",50,0
"14115","(25,30]","(0,1e+03]","Female","Hispanic",50,0
"14116","(25,30]","(6e+03,1e+04]","Female","White",50,1
"14117","(40,50]","(0,1e+03]","Female","Black",50,0
"14118","(50,60]","(2e+03,4e+03]","Female","Black",50,0
"14119","(50,60]","(1e+03,2e+03]","Female","White",50,1
"14120","(0,25]","(0,1e+03]","Female","Hispanic",50,0
"14121","(0,25]","(1e+03,2e+03]","Female","Black",50,0
"14122","(0,25]","(6e+03,1e+04]","Female","Hispanic",50,0
"14123","(0,25]","(1e+04,3e+04]","Female","Black",50,0
"14124","(60,90]","(0,1e+03]","Female","White",50,0
"14125","(60,90]","(0,1e+03]","Male","White",50,0
"14126","(30,40]","(2e+03,4e+03]","Male","Black",50,0
"14127","(60,90]","(0,1e+03]","Female","Hispanic",50,0
"14128","(60,90]","(0,1e+03]","Male","Black",50,0
"14129","(30,40]","(0,1e+03]","Female","White",50,0
"14130","(30,40]","(0,1e+03]","Male","White",50,0
"14131","(40,50]","(4e+03,6e+03]","Female","Hispanic",50,0
"14132","(60,90]","(4e+03,6e+03]","Female","Hispanic",50,0
"14133","(40,50]","(6e+03,1e+04]","Female","Black",50,0
"14134","(0,25]","(0,1e+03]","Female","Hispanic",50,0
"14135","(60,90]","(0,1e+03]","Male","Hispanic",50,0
"14136","(60,90]","(1e+03,2e+03]","Female","Black",50,0
"14137","(0,25]","(2e+03,4e+03]","Male","Black",50,0
"14138","(30,40]","(2e+03,4e+03]","Female","White",50,0
"14139","(60,90]","(1e+03,2e+03]","Female","White",50,1
"14140","(30,40]","(0,1e+03]","Male","White",50,0
"14141","(0,25]","(1e+04,3e+04]","Female","Black",50,0
"14142","(30,40]","(1e+04,3e+04]","Female","White",50,0
"14143","(40,50]","(1e+04,3e+04]","Male","Black",50,0
"14144","(30,40]","(1e+04,3e+04]","Female","White",50,0
"14145","(60,90]","(0,1e+03]","Female","Black",50,0
"14146","(30,40]","(2e+03,4e+03]","Female","Black",50,0
"14147","(25,30]","(1e+03,2e+03]","Female","Hispanic",50,1
"14148","(0,25]","(0,1e+03]","Male","Black",50,0
"14149","(0,25]","(6e+03,1e+04]","Male","Black",50,0
"14150","(60,90]","(1e+04,3e+04]","Male","Black",50,0
"14151","(40,50]","(0,1e+03]","Male","Hispanic",50,0
"14152","(30,40]","(1e+04,3e+04]","Female","Hispanic",50,0
"14153","(40,50]","(0,1e+03]","Male","Hispanic",50,0
"14154","(0,25]","(4e+03,6e+03]","Female","White",50,0
"14155","(60,90]","(4e+03,6e+03]","Male","White",50,0
"14156","(30,40]","(4e+03,6e+03]","Female","White",50,0
"14157","(50,60]","(0,1e+03]","Female","White",50,0
"14158","(0,25]","(0,1e+03]","Female","Hispanic",50,0
"14159","(40,50]","(1e+03,2e+03]","Female","Hispanic",50,0
"14160","(30,40]","(0,1e+03]","Female","Hispanic",50,0
"14161","(60,90]","(1e+03,2e+03]","Male","Black",50,0
"14162","(50,60]","(2e+03,4e+03]","Female","White",50,1
"14163","(60,90]","(0,1e+03]","Female","White",50,0
"14164","(30,40]","(1e+04,3e+04]","Female","Hispanic",50,0
"14165","(40,50]","(0,1e+03]","Female","Black",50,0
"14166","(40,50]","(2e+03,4e+03]","Female","Hispanic",50,0
"14167","(60,90]","(1e+03,2e+03]","Female","White",50,1
"14168","(0,25]","(0,1e+03]","Female","White",50,0
"14169","(0,25]","(0,1e+03]","Male","White",50,0
"14170","(30,40]","(1e+04,3e+04]","Female","White",50,0
"14171","(0,25]","(6e+03,1e+04]","Female","White",50,0
"14172","(60,90]","(0,1e+03]","Female","Hispanic",50,0
"14173","(50,60]","(1e+04,3e+04]","Female","Black",50,0
"14174","(30,40]","(4e+03,6e+03]","Male","Hispanic",50,0
"14175","(50,60]","(1e+03,2e+03]","Female","White",50,1
"14176","(40,50]","(6e+03,1e+04]","Male","White",50,0
"14177","(0,25]","(2e+03,4e+03]","Female","White",50,0
"14178","(60,90]","(0,1e+03]","Male","White",50,0
"14179","(60,90]","(1e+03,2e+03]","Male","White",50,1
"14180","(30,40]","(2e+03,4e+03]","Male","White",50,0
"14181","(50,60]","(4e+03,6e+03]","Male","White",50,0
"14182","(60,90]","(0,1e+03]","Female","Hispanic",50,0
"14183","(60,90]","(2e+03,4e+03]","Female","Hispanic",50,0
"14184","(60,90]","(1e+03,2e+03]","Female","Hispanic",50,0
"14185","(60,90]","(2e+03,4e+03]","Female","Black",50,0
"14186","(30,40]","(1e+04,3e+04]","Female","Hispanic",50,0
"14187","(0,25]","(1e+04,3e+04]","Female","Black",50,0
"14188","(60,90]","(6e+03,1e+04]","Male","White",50,0
"14189","(0,25]","(0,1e+03]","Female","White",50,0
"14190","(25,30]","(0,1e+03]","Female","White",50,1
"14191","(30,40]","(1e+04,3e+04]","Female","Hispanic",50,0
"14192","(60,90]","(1e+04,3e+04]","Male","Hispanic",50,0
"14193","(0,25]","(2e+03,4e+03]","Female","White",50,0
"14194","(50,60]","(6e+03,1e+04]","Female","White",50,1
"14195","(60,90]","(2e+03,4e+03]","Male","White",50,0
"14196","(25,30]","(0,1e+03]","Female","White",50,1
"14197","(50,60]","(0,1e+03]","Female","Hispanic",50,0
"14198","(60,90]","(1e+03,2e+03]","Female","White",50,1
"14199","(50,60]","(1e+03,2e+03]","Male","Black",50,1
"14200","(60,90]","(1e+04,3e+04]","Female","Hispanic",50,0
"14201","(40,50]","(2e+03,4e+03]","Male","White",50,0
"14202","(40,50]","(0,1e+03]","Male","Black",50,0
"14203","(60,90]","(0,1e+03]","Male","Hispanic",50,0
"14204","(60,90]","(0,1e+03]","Male","Hispanic",50,0
"14205","(30,40]","(0,1e+03]","Female","Black",50,0
"14206","(0,25]","(6e+03,1e+04]","Female","Black",50,0
"14207","(60,90]","(4e+03,6e+03]","Female","White",50,0
"14208","(50,60]","(4e+03,6e+03]","Male","Black",50,0
"14209","(40,50]","(1e+03,2e+03]","Male","Hispanic",50,0
"14210","(40,50]","(0,1e+03]","Male","Hispanic",50,0
"14211","(30,40]","(0,1e+03]","Female","Black",50,0
"14212","(50,60]","(4e+03,6e+03]","Female","White",50,0
"14213","(50,60]","(0,1e+03]","Male","White",50,0
"14214","(50,60]","(0,1e+03]","Female","White",50,0
"14215","(50,60]","(2e+03,4e+03]","Male","White",50,1
"14216","(50,60]","(0,1e+03]","Male","White",50,0
"14217","(40,50]","(0,1e+03]","Male","Hispanic",50,0
"14218","(25,30]","(0,1e+03]","Female","Black",50,0
"14219","(30,40]","(6e+03,1e+04]","Female","Black",50,0
"14220","(40,50]","(6e+03,1e+04]","Male","Hispanic",50,0
"14221","(40,50]","(0,1e+03]","Female","White",50,0
"14222","(60,90]","(2e+03,4e+03]","Male","Black",50,0
"14223","(60,90]","(0,1e+03]","Male","Hispanic",50,0
"14224","(50,60]","(2e+03,4e+03]","Female","White",50,1
"14225","(50,60]","(0,1e+03]","Male","Hispanic",50,0
"14226","(50,60]","(1e+04,3e+04]","Female","Hispanic",50,0
"14227","(30,40]","(0,1e+03]","Male","Black",50,0
"14228","(25,30]","(0,1e+03]","Male","Black",50,0
"14229","(30,40]","(0,1e+03]","Male","Black",50,0
"14230","(30,40]","(0,1e+03]","Male","White",50,0
"14231","(50,60]","(2e+03,4e+03]","Female","White",50,1
"14232","(0,25]","(0,1e+03]","Male","Black",50,0
"14233","(50,60]","(1e+03,2e+03]","Male","Black",50,1
"14234","(60,90]","(1e+03,2e+03]","Female","Black",50,0
"14235","(0,25]","(1e+03,2e+03]","Female","Black",50,0
"14236","(0,25]","(1e+04,3e+04]","Female","Hispanic",50,0
"14237","(30,40]","(0,1e+03]","Male","Black",50,0
"14238","(25,30]","(1e+04,3e+04]","Male","Hispanic",50,0
"14239","(40,50]","(0,1e+03]","Female","Black",50,0
"14240","(40,50]","(0,1e+03]","Male","Black",50,0
"14241","(30,40]","(1e+03,2e+03]","Male","Black",50,0
"14242","(25,30]","(4e+03,6e+03]","Female","Hispanic",50,0
"14243","(40,50]","(0,1e+03]","Female","White",50,0
"14244","(60,90]","(0,1e+03]","Female","White",50,0
"14245","(40,50]","(0,1e+03]","Female","Hispanic",50,0
"14246","(40,50]","(0,1e+03]","Male","White",50,0
"14247","(60,90]","(1e+04,3e+04]","Female","White",50,1
"14248","(25,30]","(6e+03,1e+04]","Female","White",50,1
"14249","(60,90]","(2e+03,4e+03]","Female","Hispanic",50,0
"14250","(40,50]","(1e+04,3e+04]","Female","Hispanic",50,0
"14251","(60,90]","(0,1e+03]","Female","Hispanic",50,0
